id,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,1980,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,spotify:track:4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/audio-analysis/4cOdK2wGLETKBW3PvgPWqT,213573,4
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,1980,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',1980,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,1980,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,audio_features,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/tracks/3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/audio-analysis/3X7uFMzJrEE0sxn62qd8Ch,270333,4
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1980,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,spotify:track:39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987,4
7j74lucZ59vqN67Ipe2ZcY,Maneater,1980,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,audio_features,spotify:track:7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY,273173,4
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,1980,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,audio_features,spotify:track:0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/audio-analysis/0odIT9B9BvOCnXfS0e4lB5,228000,4
6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,1980,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,audio_features,spotify:track:6imjJij6aCM0IbbODUzJQn,https://api.spotify.com/v1/tracks/6imjJij6aCM0IbbODUzJQn,https://api.spotify.com/v1/audio-analysis/6imjJij6aCM0IbbODUzJQn,284027,4
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,1980,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4
7Ewz6bJ97vUqk5HdkvguFQ,Heaven,1980,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,audio_features,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,https://api.spotify.com/v1/tracks/7Ewz6bJ97vUqk5HdkvguFQ,https://api.spotify.com/v1/audio-analysis/7Ewz6bJ97vUqk5HdkvguFQ,243360,4
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,1980,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477,4
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,1980,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,audio_features,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,267360,4
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,1980,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,1980,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,audio_features,spotify:track:3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/tracks/3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/audio-analysis/3cbV252akVZInSvJk7jAYX,237053,4
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,1980,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,audio_features,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,1980,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,audio_features,spotify:track:3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx,236920,4
1OOtq8tRnDM8kG2gqUPjAj,Beat It,1980,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,audio_features,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,258040,4
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,1980,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1980,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333,4
4w3tQBXhn5345eUXDGBWZG,9 to 5,1980,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,162467,4
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,1980,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,1980,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),1980,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,263040,4
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,1980,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,1980,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,1980,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,audio_features,spotify:track:4euAGZTszWPrriggYK0HG9,https://api.spotify.com/v1/tracks/4euAGZTszWPrriggYK0HG9,https://api.spotify.com/v1/audio-analysis/4euAGZTszWPrriggYK0HG9,274467,4
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,1980,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,audio_features,spotify:track:44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/audio-analysis/44aTAUBF0g6sMkMNE8I5kd,260573,4
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,1980,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,1980,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,audio_features,spotify:track:7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/tracks/7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/audio-analysis/7G7tgVYORlDuVprcYHuFJh,236933,4
2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,1980,0.677,0.616,10,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,audio_features,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,https://api.spotify.com/v1/tracks/2aEuA8PSqLa17Y4hKPj5rr,https://api.spotify.com/v1/audio-analysis/2aEuA8PSqLa17Y4hKPj5rr,226333,4
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,1980,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,audio_features,spotify:track:4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x,264333,4
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,1980,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,audio_features,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/tracks/6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/audio-analysis/6OnfBiiSc9RGKiBKKtZXgQ,296080,4
1GeNWyZtCHbcp3ZWp8GTOO,The Lady In Red,1980,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,audio_features,spotify:track:1GeNWyZtCHbcp3ZWp8GTOO,https://api.spotify.com/v1/tracks/1GeNWyZtCHbcp3ZWp8GTOO,https://api.spotify.com/v1/audio-analysis/1GeNWyZtCHbcp3ZWp8GTOO,256173,4
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,1980,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,audio_features,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD,322133,4
22sLuJYcvZOSoLLRYev1s5,Material Girl,1980,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4
3ZZq9396zv8pcn5GYVhxUi,Down Under,1980,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,audio_features,spotify:track:3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/tracks/3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/audio-analysis/3ZZq9396zv8pcn5GYVhxUi,222320,4
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,1980,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,audio_features,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/tracks/4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,215773,4
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,1980,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,155880,4
2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,1980,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,audio_features,spotify:track:2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/tracks/2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/audio-analysis/2DjWsDGgL1xNbhnr7f6t5F,193120,4
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,1980,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,audio_features,spotify:track:0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/tracks/0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP,280000,4
54b8qPFqYqIndfdxiLApea,Alone,1980,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,audio_features,spotify:track:54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,1980,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,audio_features,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,287733,4
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,1980,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,audio_features,spotify:track:0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/tracks/0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/audio-analysis/0oerlffJSzhRVvtDfLcp3N,308667,4
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,1980,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,audio_features,spotify:track:63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/tracks/63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/audio-analysis/63CHa6rmamv9OsehkRD8oz,206360,4
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,1980,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,audio_features,spotify:track:6RNDeRnWsRMjPdNVgupZCs,https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs,https://api.spotify.com/v1/audio-analysis/6RNDeRnWsRMjPdNVgupZCs,262240,4
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,1980,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",1980,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,audio_features,spotify:track:31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/tracks/31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/audio-analysis/31H6au3jhblhr6MMJiXnCq,251067,4
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,1980,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,audio_features,spotify:track:4CoSCPlKNrWli7E5kFtbcl,https://api.spotify.com/v1/tracks/4CoSCPlKNrWli7E5kFtbcl,https://api.spotify.com/v1/audio-analysis/4CoSCPlKNrWli7E5kFtbcl,221053,4
2olVm1lHicpveMAo4AUDRB,The Power Of Love,1980,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,audio_features,spotify:track:2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/tracks/2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/audio-analysis/2olVm1lHicpveMAo4AUDRB,234333,4
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",1980,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133,4
6JNJERZGJwDVgkmbohBw7u,Self Control,1980,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,audio_features,spotify:track:6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/tracks/6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u,246440,4
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,1980,0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,audio_features,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,https://api.spotify.com/v1/tracks/0e3yhVeNaTfKIWQRw9U9sY,https://api.spotify.com/v1/audio-analysis/0e3yhVeNaTfKIWQRw9U9sY,304133,4
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,1980,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,audio_features,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,258027,4
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,1980,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,audio_features,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227,4
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,1980,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,audio_features,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,https://api.spotify.com/v1/tracks/5vmRQ3zELMLUQPo2FLQ76x,https://api.spotify.com/v1/audio-analysis/5vmRQ3zELMLUQPo2FLQ76x,302413,4
1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),1980,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,audio_features,spotify:track:1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/tracks/1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/audio-analysis/1ChulFMnwxoD74Me8eX2TU,195147,4
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,1980,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,audio_features,spotify:track:43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/tracks/43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/audio-analysis/43btz2xjMKpcmjkuRsvxyg,254493,4
62LJFaYihsdVrrkgUOJC05,Kiss,1980,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4
5Hyr47BBGpvOfcykSCcaw9,"Holding Out for a Hero - From ""Footloose"" Soundtrack",1980,0.616,0.685,9,-15.289,0,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,audio_features,spotify:track:5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/tracks/5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/audio-analysis/5Hyr47BBGpvOfcykSCcaw9,348333,4
3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,1980,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720,4
19Ym5Sg0YyOCa6ao21bdoG,Gypsy,1980,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879,audio_features,spotify:track:19Ym5Sg0YyOCa6ao21bdoG,https://api.spotify.com/v1/tracks/19Ym5Sg0YyOCa6ao21bdoG,https://api.spotify.com/v1/audio-analysis/19Ym5Sg0YyOCa6ao21bdoG,264907,4
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,1980,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,audio_features,spotify:track:36lkJSDyMEZoWTqtRj8Q8q,https://api.spotify.com/v1/tracks/36lkJSDyMEZoWTqtRj8Q8q,https://api.spotify.com/v1/audio-analysis/36lkJSDyMEZoWTqtRj8Q8q,229240,4
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,1980,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1980,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,1980,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4
4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,1980,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,audio_features,spotify:track:4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,232467,4
5JvsxPAHsGxwNq4xto2HtM,Listen To Your Heart,1980,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,audio_features,spotify:track:5JvsxPAHsGxwNq4xto2HtM,https://api.spotify.com/v1/tracks/5JvsxPAHsGxwNq4xto2HtM,https://api.spotify.com/v1/audio-analysis/5JvsxPAHsGxwNq4xto2HtM,328093,4
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,1990,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,audio_features,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/audio-analysis/3ZpQiJ78LKINrW9SQTgbXd,272107,4
70LcF31zb1H0PyJoS1Sx1r,Creep,1990,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
